sep=;

"storeNumber";"storeName";"planId";"date";"schedule";"itemNumber";"itemDescription";"modifiedQty";"productionArea";"v1_forecast";"v2_forecast";
"8";"null";"null";"2021-10-20";"7:00AM";"110189529";"null";"null";"392";"2";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110227311";"null";"null";"392";"3";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110227441";"null";"null";"392";"2";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110237666";"null";"null";"392";"6";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110243388";"null";"null";"392";"4";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110243425";"null";"null";"392";"2";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110243530";"null";"null";"392";"4";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110243628";"null";"null";"392";"2";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110249131";"null";"null";"392";"4";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110586524";"null";"null";"392";"6";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110586663";"null";"null";"392";"6";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110737994";"null";"null";"392";"4";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110738057";"null";"null";"392";"2";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110747754";"null";"null";"392";"2";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110747800";"null";"null";"392";"1";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110847886";"null";"null";"392";"4";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"110941215";"null";"null";"392";"2";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"111790631";"null";"null";"392";"1";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"111790658";"null";"null";"392";"1";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"111790691";"null";"null";"392";"1";"n/a";
"8";"null";"null";"2021-10-20";"7:00AM";"111922278";"null";"null";"392";"0";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"104341803";"null";"null";"392";"4";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"104343471";"null";"null";"392";"4";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"105901681";"null";"null";"392";"4";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108799563";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108799643";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108799731";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108799791";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108800552";"null";"null";"392";"8";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108800641";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108810689";"null";"null";"392";"16";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108810785";"null";"null";"392";"4";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108810929";"null";"null";"392";"32";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108810970";"null";"null";"392";"4";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108831914";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108836512";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"108836731";"null";"null";"392";"4";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"110227311";"null";"null";"392";"1";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"110227441";"null";"null";"392";"8";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"110237666";"null";"null";"392";"2";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"110243530";"null";"null";"392";"16";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"110243628";"null";"null";"392";"3";"n/a";
"304";"null";"null";"2021-10-20";"7:00AM";"110249131";"null";"null";"392";"6";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"104341803";"null";"null";"392";"12";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"104343471";"null";"null";"392";"6";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"105901681";"null";"null";"392";"33";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108799563";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108799643";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108799731";"null";"null";"392";"5";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108799791";"null";"null";"392";"5";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108800552";"null";"null";"392";"12";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108800641";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108800704";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108810689";"null";"null";"392";"23";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108810785";"null";"null";"392";"5";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108810857";"null";"null";"392";"3";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108810929";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108810953";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108831914";"null";"null";"392";"6";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108836512";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108836539";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108836601";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108836731";"null";"null";"392";"33";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108838649";"null";"null";"392";"7";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"108865719";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"109383287";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"109383316";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"109838093";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"109838245";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110189465";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110189490";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110227441";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110243530";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110243628";"null";"null";"392";"2";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110249131";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110586663";"null";"null";"392";"14";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110737994";"null";"null";"392";"6";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110738057";"null";"null";"392";"3";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110747754";"null";"null";"392";"4";"n/a";
"313";"null";"null";"2021-10-20";"7:00AM";"110747800";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"104341803";"null";"null";"392";"8";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"104343471";"null";"null";"392";"6";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108800552";"null";"null";"392";"10";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108800641";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108800704";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108801037";"null";"null";"392";"4";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108801125";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108810689";"null";"null";"392";"10";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108810785";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108810857";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108810929";"null";"null";"392";"16";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108810970";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108831762";"null";"null";"392";"4";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108831834";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108831914";"null";"null";"392";"4";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108836512";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108836539";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108836601";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"108865719";"null";"null";"392";"4";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"109383447";"null";"null";"392";"8";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"109383498";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"109838245";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"110189465";"null";"null";"392";"4";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"110227311";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"110237666";"null";"null";"392";"4";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"110243628";"null";"null";"392";"2";"n/a";
"474";"null";"null";"2021-10-20";"7:00AM";"110249131";"null";"null";"392";"4";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"103264421";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"103267824";"null";"null";"390";"3";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104284116";"null";"null";"390";"25";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104284132";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104284271";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104284280";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104288230";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104305589";"null";"null";"390";"30";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104305600";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104306047";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104306063";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104317301";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104317379";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104473179";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"104978599";"null";"null";"390";"24";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105018426";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105018451";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105033651";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105190120";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105348994";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105349022";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105453541";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105810149";"null";"null";"390";"28";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"105810261";"null";"null";"390";"30";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"106795201";"null";"null";"390";"6";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"106795825";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"106796035";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"107266431";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"108812617";"null";"null";"390";"9";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"109807369";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"109821259";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"110280816";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"8:00AM";"110281069";"null";"null";"390";"4";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"103264421";"null";"null";"390";"1";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"103267824";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104284116";"null";"null";"390";"25";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104284132";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104284271";"null";"null";"390";"4";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104284280";"null";"null";"390";"4";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104288230";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104305589";"null";"null";"390";"30";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104305600";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104306047";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104306063";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104317301";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104317379";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104473179";"null";"null";"390";"4";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"104978599";"null";"null";"390";"22";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105018426";"null";"null";"390";"3";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105018451";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105033651";"null";"null";"390";"4";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105190120";"null";"null";"390";"4";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105348994";"null";"null";"390";"3";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105349022";"null";"null";"390";"3";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105453541";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105810149";"null";"null";"390";"28";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"105810261";"null";"null";"390";"30";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"106795201";"null";"null";"390";"6";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"106795825";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"106796035";"null";"null";"390";"2";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"107266431";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"108812617";"null";"null";"390";"6";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"109807369";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"109821259";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"110280816";"null";"null";"390";"5";"n/a";
"304";"null";"null";"2021-10-20";"8:00AM";"110281069";"null";"null";"390";"4";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"103264421";"null";"null";"390";"5";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"103267824";"null";"null";"390";"0";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104284116";"null";"null";"390";"35";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104284132";"null";"null";"390";"7";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104284271";"null";"null";"390";"4";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104284280";"null";"null";"390";"4";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104288230";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104305589";"null";"null";"390";"30";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104305600";"null";"null";"390";"5";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104306047";"null";"null";"390";"5";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104306063";"null";"null";"390";"5";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104317301";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104317379";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104473179";"null";"null";"390";"4";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"104978599";"null";"null";"390";"30";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105018426";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105018451";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105033651";"null";"null";"390";"4";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105190120";"null";"null";"390";"4";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105348994";"null";"null";"390";"3";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105349022";"null";"null";"390";"3";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105453541";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105810149";"null";"null";"390";"28";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"105810261";"null";"null";"390";"30";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"106795201";"null";"null";"390";"6";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"106795825";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"106796035";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"107266431";"null";"null";"390";"5";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"108812617";"null";"null";"390";"0";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"109807369";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"109821259";"null";"null";"390";"2";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"110280816";"null";"null";"390";"4";"n/a";
"313";"null";"null";"2021-10-20";"8:00AM";"110281069";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"103264421";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"103267824";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104284116";"null";"null";"390";"25";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104284132";"null";"null";"390";"5";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104284271";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104284280";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104288230";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104305589";"null";"null";"390";"30";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104305600";"null";"null";"390";"5";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104306047";"null";"null";"390";"5";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104306063";"null";"null";"390";"5";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104317301";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104317379";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104473179";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"104978599";"null";"null";"390";"24";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105018426";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105018451";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105033651";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105190120";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105348994";"null";"null";"390";"1";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105349022";"null";"null";"390";"1";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105453541";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105810149";"null";"null";"390";"28";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"105810261";"null";"null";"390";"30";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"106795201";"null";"null";"390";"6";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"106795825";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"106796035";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"107266431";"null";"null";"390";"5";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"108812617";"null";"null";"390";"6";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"109807369";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"109821259";"null";"null";"390";"2";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"110280816";"null";"null";"390";"4";"n/a";
"474";"null";"null";"2021-10-20";"8:00AM";"110281069";"null";"null";"390";"6";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"103264421";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"103267824";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104284116";"null";"null";"390";"25";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104284132";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104284271";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104284280";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104288230";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104305589";"null";"null";"390";"30";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104305600";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104305765";"null";"null";"390";"7";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104305773";"null";"null";"390";"3";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104306047";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104306063";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104317301";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104317379";"null";"null";"390";"3";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104473179";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"104978599";"null";"null";"390";"24";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105018426";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105018451";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105033651";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105190120";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105348927";"null";"null";"390";"50";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105348994";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105349022";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105453541";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105810149";"null";"null";"390";"28";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105810211";"null";"null";"390";"22";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"105810261";"null";"null";"390";"30";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"106795201";"null";"null";"390";"6";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"106795825";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"106796035";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"107266431";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"108812617";"null";"null";"390";"6";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109315479";"null";"null";"390";"1";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109315495";"null";"null";"390";"1";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109315591";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109315612";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109386226";"null";"null";"390";"6";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109807369";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109807481";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109821259";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109821363";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"109821515";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110230093";"null";"null";"390";"0";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110280816";"null";"null";"390";"4";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110281069";"null";"null";"390";"5";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110482856";"null";"null";"390";"6";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110482881";"null";"null";"390";"20";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110482928";"null";"null";"390";"15";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110488633";"null";"null";"390";"3";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110488730";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110488772";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110488810";"null";"null";"390";"0";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110488836";"null";"null";"390";"2";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110488887";"null";"null";"390";"7";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110488924";"null";"null";"390";"1";"n/a";
"8";"null";"null";"2021-10-20";"10:00AM";"110949567";"null";"null";"390";"2";"n/a";
